ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12021765,JD199691,04/01/2020 12:45:00 PM,026XX W CERMAK RD,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1023,010,24,30,04B,1159207,1889299,2020,04/08/2020 03:51:48 PM,41.851961298,-87.691153739,"(41.851961298, -87.691153739)"
12022571,JD200134,04/01/2020 04:00:00 AM,061XX N ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2413,024,40,2,14,1157880,1940725,2020,04/08/2020 03:51:48 PM,41.993105228,-87.694618338,"(41.993105228, -87.694618338)"
12023150,JD201200,04/01/2020 10:00:00 AM,044XX S KOMENSKY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0815,008,14,57,08A,1150093,1874838,2020,04/08/2020 03:51:48 PM,41.812460546,-87.724980677,"(41.812460546, -87.724980677)"
12021510,JD199407,04/01/2020 03:33:00 AM,075XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0624,006,6,69,05,1182866,1855292,2020,04/08/2020 03:51:48 PM,41.758125035,-87.605376887,"(41.758125035, -87.605376887)"
12022554,JD200629,04/01/2020 12:00:00 AM,024XX W GLADYS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1125,011,27,28,06,1160222,1898362,2020,04/08/2020 03:51:48 PM,41.876810174,-87.687178047,"(41.876810174, -87.687178047)"
12021827,JD199756,04/01/2020 02:45:00 PM,021XX E 71ST ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0333,003,5,43,03,1191527,1858274,2020,04/08/2020 03:51:48 PM,41.766102387,-87.573539169,"(41.766102387, -87.573539169)"
12021459,JD199380,04/01/2020 01:20:00 AM,009XX W FULLERTON AVE,0560,ASSAULT,SIMPLE,CTA TRAIN,false,false,1812,018,43,7,08A,1169577,1916141,2020,04/08/2020 03:51:48 PM,41.925398449,-87.652311296,"(41.925398449, -87.652311296)"
12021650,JD199539,04/01/2020 11:00:00 AM,050XX W JACKSON BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,false,false,1533,015,28,25,04A,1142832,1898200,2020,04/08/2020 03:51:48 PM,41.876707132,-87.751033432,"(41.876707132, -87.751033432)"
12021875,JD199841,04/01/2020 02:00:00 PM,010XX S DESPLAINES ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,GAS STATION,false,false,0124,001,25,28,07,1172075,1895787,2020,04/08/2020 03:51:48 PM,41.869491081,-87.643733672,"(41.869491081, -87.643733672)"
12022321,JD200338,04/01/2020 07:00:00 PM,018XX N HOYNE AVE,0810,THEFT,OVER $500,STREET,false,false,1434,014,32,22,06,1162063,1912349,2020,04/08/2020 03:51:48 PM,41.915153383,-87.680027408,"(41.915153383, -87.680027408)"
12021798,JD199708,04/01/2020 02:23:00 PM,001XX W 104TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,0512,005,34,49,08B,1177200,1835662,2020,04/08/2020 03:51:48 PM,41.704387497,-87.62673265,"(41.704387497, -87.62673265)"
12021551,JD199411,04/01/2020 04:03:00 AM,131XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0533,005,9,54,15,1181076,1818511,2020,04/08/2020 03:51:48 PM,41.657234536,-87.613064487,"(41.657234536, -87.613064487)"
12022031,JD200015,04/01/2020 05:00:00 PM,024XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1222,012,27,28,06,1160273,1899946,2020,04/08/2020 03:51:48 PM,41.881155761,-87.686946988,"(41.881155761, -87.686946988)"
12022003,JD199990,04/01/2020 10:00:00 PM,015XX E 95TH ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,0413,004,8,51,06,1188390,1842297,2020,04/08/2020 03:51:48 PM,41.72233542,-87.585546099,"(41.72233542, -87.585546099)"
12021709,JD199664,04/01/2020 12:38:00 PM,051XX N KIMBALL AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1712,017,39,13,06,1152786,1933944,2020,04/08/2020 03:51:48 PM,41.974600518,-87.713536539,"(41.974600518, -87.713536539)"
12023265,JD201427,04/01/2020 12:01:00 AM,001XX E 116TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0532,005,9,53,14,1179401,1827729,2020,04/08/2020 03:51:48 PM,41.682568382,-87.618913923,"(41.682568382, -87.618913923)"
12021684,JD199596,04/01/2020 12:16:00 PM,048XX W CORTEZ ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1531,015,37,25,08A,1143949,1906546,2020,04/08/2020 03:51:48 PM,41.899588671,-87.746722619,"(41.899588671, -87.746722619)"
12021948,JD799825,04/01/2020 03:00:00 PM,020XX W ADAMS ST,0560,ASSAULT,SIMPLE,STREET,false,false,1225,012,27,28,08A,1162648,1899078,2020,04/08/2020 03:51:48 PM,41.878724477,-87.678250459,"(41.878724477, -87.678250459)"
12021976,JD199827,04/01/2020 04:40:00 PM,030XX S HALSTED ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0913,009,11,60,08B,1171460,1884820,2020,04/08/2020 03:51:48 PM,41.839410287,-87.646313633,"(41.839410287, -87.646313633)"
12021722,JD199653,04/01/2020 01:43:00 PM,039XX W ARTHINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1132,011,24,26,08B,1150235,1895744,2020,04/08/2020 03:51:48 PM,41.86982655,-87.723915708,"(41.86982655, -87.723915708)"
12023618,JD201814,04/01/2020 12:00:00 PM,131XX S CORLISS AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0533,005,9,54,26,1184011,1818278,2020,04/08/2020 03:51:48 PM,41.656527347,-87.602332158,"(41.656527347, -87.602332158)"
12022346,JD200337,04/01/2020 11:30:00 AM,014XX N LUNA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2532,025,37,25,11,1139072,1909079,2020,04/08/2020 03:51:48 PM,41.906629637,-87.764574399,"(41.906629637, -87.764574399)"
12021539,JD199442,04/01/2020 07:00:00 AM,069XX S CLYDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0331,003,5,43,14,1191409,1859383,2020,04/08/2020 03:51:48 PM,41.769148429,-87.573935785,"(41.769148429, -87.573935785)"
12021499,JD199350,04/01/2020 12:08:00 AM,052XX W IOWA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1524,015,37,25,08B,1141048,1905489,2020,04/08/2020 03:51:48 PM,41.896742076,-87.757404189,"(41.896742076, -87.757404189)"
12022041,JD199391,04/01/2020 02:00:00 AM,098XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,false,false,0511,005,9,49,14,1178253,1840150,2020,04/08/2020 03:51:48 PM,41.716679404,-87.62274113,"(41.716679404, -87.62274113)"
12021832,JD199549,04/01/2020 11:00:00 AM,001XX W 115TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0522,005,34,49,07,1177503,1828704,2020,04/08/2020 03:51:48 PM,41.685286909,-87.625832402,"(41.685286909, -87.625832402)"
12022944,JD201003,04/01/2020 02:15:00 PM,0000X N LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),false,false,0122,001,42,32,14,1175135,1900412,2020,04/08/2020 03:51:48 PM,41.882114362,-87.632361012,"(41.882114362, -87.632361012)"
12021599,JD199470,04/01/2020 04:45:00 AM,011XX W WILSON AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1913,019,46,3,06,1167916,1930703,2020,04/08/2020 03:51:48 PM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)"
12021744,JD199609,04/01/2020 11:00:00 AM,056XX W 63RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,0812,008,13,64,14,1139834,1861893,2020,04/08/2020 03:51:48 PM,41.777130389,-87.762926398,"(41.777130389, -87.762926398)"
12021869,JD199886,04/01/2020 04:00:00 PM,062XX N HAMLIN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1711,017,39,13,06,1149904,1941216,2020,04/08/2020 03:51:48 PM,41.994612052,-87.723944342,"(41.994612052, -87.723944342)"
12021790,JD199790,04/01/2020 04:00:00 PM,012XX W 79TH ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0612,006,17,71,06,1169539,1852401,2020,04/08/2020 03:51:48 PM,41.750490827,-87.654302474,"(41.750490827, -87.654302474)"
12021493,JD199396,04/01/2020 03:21:00 AM,039XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1132,011,24,26,08B,1150266,1896408,2020,04/08/2020 03:51:48 PM,41.871648038,-87.723784586,"(41.871648038, -87.723784586)"
12021449,JD199353,04/01/2020 12:09:00 AM,106XX S EDBROOKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0512,005,9,49,08B,1179145,1834383,2020,04/08/2020 03:51:48 PM,41.700833731,-87.619649223,"(41.700833731, -87.619649223)"
12021656,JD199502,04/01/2020 10:10:00 AM,005XX W MARQUETTE RD,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,false,true,0722,007,6,68,04B,1173961,1860487,2020,04/08/2020 03:51:48 PM,41.772582874,-87.637858691,"(41.772582874, -87.637858691)"
12022133,JD199686,04/01/2020 01:49:00 PM,029XX N KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2523,025,31,20,08B,1146540,1919203,2020,04/08/2020 03:51:48 PM,41.934271726,-87.73688246,"(41.934271726, -87.73688246)"
12021751,JD199697,04/01/2020 10:05:00 AM,014XX E 52ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0234,002,4,41,14,1186900,1870950,2020,04/08/2020 03:51:48 PM,41.800997262,-87.590096893,"(41.800997262, -87.590096893)"
12021610,JD199451,04/01/2020 07:23:00 AM,007XX E 92ND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0633,006,9,44,14,1182786,1843802,2020,04/08/2020 03:51:48 PM,41.726597066,-87.606025976,"(41.726597066, -87.606025976)"
12024317,JD202461,04/01/2020 12:00:00 PM,004XX N MARSHFIELD AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1215,012,27,24,06,1165404,1902887,2020,04/08/2020 03:51:48 PM,41.889118503,-87.668022568,"(41.889118503, -87.668022568)"
12022011,JD200006,04/01/2020 10:30:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,003,20,69,08B,1180029,1862330,2020,04/08/2020 03:51:48 PM,41.777503445,-87.615558861,"(41.777503445, -87.615558861)"
12022025,JD199948,04/01/2020 03:34:00 PM,003XX E 116TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0532,005,9,53,15,1180264,1827745,2020,04/08/2020 03:51:48 PM,41.682592607,-87.615754356,"(41.682592607, -87.615754356)"
12021954,JD199951,04/01/2020 07:00:00 PM,025XX W CERMAK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1034,010,28,31,07,1159734,1889313,2020,04/08/2020 03:51:48 PM,41.851988885,-87.689219118,"(41.851988885, -87.689219118)"
12022065,JD200047,04/01/2020 09:00:00 PM,068XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0321,003,20,42,08B,1182068,1859839,2020,04/08/2020 03:51:48 PM,41.770620956,-87.608160957,"(41.770620956, -87.608160957)"
12024717,JD202994,04/01/2020 09:00:00 AM,057XX S MAY ST,0810,THEFT,OVER $500,RESIDENCE,false,false,0712,007,16,68,06,1169632,1866716,2020,04/08/2020 03:51:48 PM,41.789770964,-87.653547068,"(41.789770964, -87.653547068)"
12022806,JD200294,04/01/2020 09:00:00 PM,064XX N CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,2412,024,50,2,05,1158485,1942592,2020,04/08/2020 03:51:48 PM,41.998215944,-87.692341514,"(41.998215944, -87.692341514)"
12021673,JD199587,04/01/2020 10:45:00 AM,029XX S FEDERAL ST,0890,THEFT,FROM BUILDING,CHA HALLWAY / STAIRWELL / ELEVATOR,true,false,0133,001,3,35,06,1176116,1885609,2020,04/08/2020 03:51:48 PM,41.841471897,-87.629204627,"(41.841471897, -87.629204627)"
12021965,JD199921,04/01/2020 03:30:00 PM,048XX W MADISON ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1533,015,28,25,06,1144224,1899588,2020,04/08/2020 03:51:48 PM,41.880489945,-87.745887499,"(41.880489945, -87.745887499)"
12022113,JD200119,04/01/2020 09:00:00 PM,061XX S ALBANY AVE,0810,THEFT,OVER $500,STREET,false,false,0823,008,16,66,06,1156772,1863714,2020,04/08/2020 03:51:48 PM,41.781802397,-87.700782134,"(41.781802397, -87.700782134)"
12022224,JD200217,04/01/2020 05:00:00 PM,036XX N NEWLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1632,016,38,17,26,1129430,1923469,2020,04/08/2020 03:51:48 PM,41.946287558,-87.799665023,"(41.946287558, -87.799665023)"
12022323,JD200349,04/01/2020 08:50:00 AM,004XX W DIVISION ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,1823,018,27,8,06,1172902,1908282,2020,04/08/2020 03:51:48 PM,41.90375986,-87.640327096,"(41.90375986, -87.640327096)"
12021534,JD199419,04/01/2020 05:30:00 AM,058XX S CALIFORNIA AVE,0810,THEFT,OVER $500,STREET,false,false,0824,008,16,63,06,1158707,1865870,2020,04/08/2020 03:51:48 PM,41.787679483,-87.69362908,"(41.787679483, -87.69362908)"
12021860,JD199875,04/01/2020 06:00:00 PM,078XX S MARQUETTE AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0421,004,7,43,06,1195682,1853533,2020,04/08/2020 03:51:48 PM,41.752991015,-87.558466465,"(41.752991015, -87.558466465)"
12021802,JD199780,04/01/2020 04:10:00 PM,032XX W EASTWOOD AVE,0810,THEFT,OVER $500,STREET,false,false,1713,017,33,14,06,1153881,1930663,2020,04/08/2020 03:51:48 PM,41.965575448,-87.709597709,"(41.965575448, -87.709597709)"
12021509,JD199418,04/01/2020 04:05:00 AM,076XX S HOYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0611,006,18,71,05,1163689,1853980,2020,04/08/2020 03:51:48 PM,41.754948526,-87.675695429,"(41.754948526, -87.675695429)"
12021588,JD199497,04/01/2020 09:36:00 AM,105XX S EDBROOKE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0512,005,9,49,14,1179135,1835150,2020,04/08/2020 03:51:48 PM,41.702938712,-87.619662566,"(41.702938712, -87.619662566)"
12021910,JD199804,04/01/2020 04:42:00 PM,068XX S LOOMIS BLVD,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,ALLEY,false,false,0724,007,17,67,03,1168176,1859421,2020,04/08/2020 03:51:48 PM,41.76978405,-87.659095518,"(41.76978405, -87.659095518)"
12021891,JD199764,04/01/2020 03:30:00 PM,003XX W 64TH ST,0483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,HOSPITAL BUILDING / GROUNDS,false,false,0722,007,20,68,04B,1175044,1862506,2020,04/08/2020 03:51:48 PM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)"
12021478,JD199377,04/01/2020 01:20:00 AM,013XX N LAVERGNE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,RESIDENCE,false,false,2533,025,37,25,26,1142787,1908611,2020,04/08/2020 03:51:48 PM,41.905276989,-87.750939203,"(41.905276989, -87.750939203)"
12022067,JD200018,04/01/2020 10:30:00 PM,012XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,2534,025,37,23,08B,1149488,1908169,2020,04/08/2020 03:51:48 PM,41.903936616,-87.726335518,"(41.903936616, -87.726335518)"
12023803,JD202030,04/01/2020 12:00:00 PM,046XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0215,002,3,38,06,1178380,1874309,2020,04/08/2020 03:51:48 PM,41.810412567,-87.621240291,"(41.810412567, -87.621240291)"
12022262,JD200174,04/01/2020 06:00:00 PM,012XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0132,001,3,33,08B,1177422,1894769,2020,04/08/2020 03:51:48 PM,41.866578077,-87.624134464,"(41.866578077, -87.624134464)"
12021961,JD199916,04/01/2020 06:20:00 PM,072XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0831,008,18,66,08B,1158624,1856578,2020,04/08/2020 03:51:48 PM,41.762182581,-87.694186617,"(41.762182581, -87.694186617)"
12022406,JD200411,04/01/2020 09:00:00 PM,017XX W ALBION AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,2432,024,49,1,26,1163653,1943893,2020,04/08/2020 03:51:48 PM,42.001678188,-87.673293307,"(42.001678188, -87.673293307)"
12021726,JD199644,04/01/2020 01:20:00 PM,012XX N LAVERGNE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,2533,025,37,25,04A,1142810,1907648,2020,04/08/2020 03:51:48 PM,41.90263398,-87.750878734,"(41.90263398, -87.750878734)"
12022017,JD200005,04/01/2020 08:00:00 PM,017XX N SPRINGFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,2535,025,26,20,06,1150111,1911257,2020,04/08/2020 03:51:48 PM,41.912398267,-87.723966484,"(41.912398267, -87.723966484)"
12022020,JD199778,04/01/2020 03:55:00 PM,021XX S CALIFORNIA AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,false,false,1023,010,12,30,08B,1158031,1889467,2020,04/08/2020 03:51:48 PM,41.852446361,-87.695465407,"(41.852446361, -87.695465407)"
12021437,JD199342,04/01/2020 12:03:00 AM,108XX S STATE ST,0460,BATTERY,SIMPLE,RESIDENCE,true,true,0513,005,34,49,08B,1178170,1833278,2020,04/08/2020 03:51:48 PM,41.697823571,-87.62325266,"(41.697823571, -87.62325266)"
12022151,JD200178,04/01/2020 11:10:00 PM,078XX S YATES BLVD,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,false,false,0421,004,7,43,15,1193559,1853422,2020,04/08/2020 03:51:48 PM,41.752738627,-87.566249896,"(41.752738627, -87.566249896)"
12021762,JD199709,04/01/2020 01:00:00 PM,001XX N HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1224,012,27,28,07,1164722,1900827,2020,04/08/2020 03:51:48 PM,41.883480183,-87.670585564,"(41.883480183, -87.670585564)"
12021777,JD199767,04/01/2020 02:00:00 PM,0000X E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0322,003,6,69,14,1178098,1858624,2020,04/08/2020 03:51:48 PM,41.767377799,-87.622750112,"(41.767377799, -87.622750112)"
12022618,JD200620,04/01/2020 11:00:00 PM,054XX S CHRISTIANA AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0822,008,14,63,04B,1154973,1868299,2020,04/08/2020 03:51:48 PM,41.794420432,-87.707255371,"(41.794420432, -87.707255371)"
12022057,JD200055,04/01/2020 11:55:00 PM,038XX W THOMAS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1112,011,27,23,14,1150669,1907065,2020,04/08/2020 03:51:48 PM,41.900884118,-87.722026278,"(41.900884118, -87.722026278)"
12023115,JD201198,04/01/2020 12:01:00 AM,042XX S FAIRFIELD AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0921,009,15,58,08B,1158736,1876428,2020,04/08/2020 03:51:48 PM,41.816651433,-87.693234459,"(41.816651433, -87.693234459)"
12021665,JD199449,04/01/2020 07:25:00 AM,016XX S SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1022,010,24,29,08B,1154966,1891626,2020,04/08/2020 03:51:48 PM,41.858432828,-87.706657084,"(41.858432828, -87.706657084)"
12021920,JD199928,04/01/2020 06:30:00 PM,067XX S JEFFERY BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0332,003,5,43,07,1190703,1860780,2020,04/08/2020 03:51:48 PM,41.772998982,-87.576478539,"(41.772998982, -87.576478539)"
12021698,JD199575,04/01/2020 11:45:00 AM,027XX W POLK ST,0460,BATTERY,SIMPLE,ALLEY,false,false,1135,011,28,27,08B,1158185,1896257,2020,04/08/2020 03:51:48 PM,41.871075686,-87.694714804,"(41.871075686, -87.694714804)"
12022099,JD200078,04/01/2020 11:30:00 PM,042XX N BROADWAY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1915,019,46,3,08B,1169146,1928470,2020,04/08/2020 03:51:48 PM,41.959239131,-87.653535714,"(41.959239131, -87.653535714)"
12022518,JD200606,04/01/2020 05:30:00 PM,007XX N SAWYER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1121,011,27,23,07,1154578,1904647,2020,04/08/2020 03:51:48 PM,41.894171566,-87.707732924,"(41.894171566, -87.707732924)"
12021771,JD199772,04/01/2020 03:30:00 PM,071XX S BENNETT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0333,003,5,43,06,1189945,1857931,2020,04/08/2020 03:51:48 PM,41.765199367,-87.57934868,"(41.765199367, -87.57934868)"
12021571,JD199484,04/01/2020 07:30:00 AM,012XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,3,33,06,1176964,1894818,2020,04/08/2020 03:51:48 PM,41.866722906,-87.625814328,"(41.866722906, -87.625814328)"
12021473,JD199359,04/01/2020 12:20:00 AM,051XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2522,025,36,19,14,1142012,1912821,2020,04/08/2020 03:51:48 PM,41.916844096,-87.753681554,"(41.916844096, -87.753681554)"
12021848,JD199869,04/01/2020 03:25:00 PM,054XX N HARLEM AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,1613,016,41,10,06,1127365,1935728,2020,04/08/2020 03:51:48 PM,41.979962633,-87.806978658,"(41.979962633, -87.806978658)"
12021942,JD199847,04/01/2020 05:47:00 PM,022XX S TROY ST,041A,BATTERY,AGGRAVATED - HANDGUN,APARTMENT,false,false,1033,010,12,30,04B,1155707,1888941,2020,04/08/2020 03:51:48 PM,41.851050014,-87.704009362,"(41.851050014, -87.704009362)"
12021643,JD199482,04/01/2020 07:00:00 AM,086XX S MARQUETTE AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0423,004,7,46,08B,1195654,1848260,2020,04/08/2020 03:51:48 PM,41.738522179,-87.558743017,"(41.738522179, -87.558743017)"
12021884,JD199831,04/01/2020 04:07:00 PM,008XX W 63RD ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,0712,007,16,68,06,1171639,1863072,2020,04/08/2020 03:51:48 PM,41.779727631,-87.646294774,"(41.779727631, -87.646294774)"
12022078,JD200033,04/01/2020 10:50:00 PM,055XX W NORTH AVE,041A,BATTERY,AGGRAVATED - HANDGUN,CONVENIENCE STORE,false,false,2532,025,37,25,04B,1138925,1910082,2020,04/08/2020 03:51:48 PM,41.90938466,-87.765089988,"(41.90938466, -87.765089988)"
12023755,JD201982,04/01/2020 11:10:00 PM,025XX W IRVING PARK RD,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,false,false,1911,019,47,5,06,1158865,1926482,2020,04/08/2020 03:51:48 PM,41.954001531,-87.691387729,"(41.954001531, -87.691387729)"
12021691,JD199565,04/01/2020 11:40:00 AM,091XX S JUSTINE ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,2221,022,21,73,04A,1167607,1844217,2020,04/08/2020 03:51:48 PM,41.728074373,-87.661616307,"(41.728074373, -87.661616307)"
12021733,JD199637,04/01/2020 12:30:00 PM,003XX E 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",false,false,0322,003,6,69,15,1179562,1858013,2020,04/08/2020 03:51:48 PM,41.765667835,-87.617402611,"(41.765667835, -87.617402611)"
12022037,JD199977,04/01/2020 09:27:00 PM,056XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,false,0231,002,20,40,08B,1178121,1867575,2020,04/08/2020 03:51:48 PM,41.791939738,-87.622394555,"(41.791939738, -87.622394555)"
12021995,JD199970,04/01/2020 08:54:00 PM,126XX S EXCHANGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0433,004,10,51,08B,1197714,1821771,2020,04/08/2020 03:51:48 PM,41.665782714,-87.552076179,"(41.665782714, -87.552076179)"
12022358,JD200365,04/01/2020 07:45:00 AM,002XX N LOCKWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1523,015,28,25,08B,1141003,1901147,2020,04/08/2020 03:51:48 PM,41.884827928,-87.757676459,"(41.884827928, -87.757676459)"
12022568,JD200127,04/01/2020 03:00:00 PM,014XX S WABASH AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,false,0131,001,3,33,06,1176997,1893488,2020,04/08/2020 03:51:48 PM,41.863072556,-87.625733427,"(41.863072556, -87.625733427)"
12021756,JD199654,04/01/2020 01:32:00 PM,006XX N LOCKWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1524,015,37,25,08B,1140916,1903678,2020,04/08/2020 03:51:48 PM,41.891774905,-87.757933618,"(41.891774905, -87.757933618)"
